"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"OE Gestational Age Weekly"	"OE Gestational Age Weekly Code"	Births	Average Birth Weight
	"Albany County, NY"	"36001"	"2011"	"2011"	"January"	"1"	"37 weeks"	"37"	19	2956.79
	"Albany County, NY"	"36001"	"2011"	"2011"	"January"	"1"	"38 weeks"	"38"	36	3206.47
	"Albany County, NY"	"36001"	"2011"	"2011"	"January"	"1"	"39 weeks"	"39"	75	3396.09
	"Albany County, NY"	"36001"	"2011"	"2011"	"January"	"1"	"40 weeks"	"40"	70	3465.61
	"Albany County, NY"	"36001"	"2011"	"2011"	"January"	"1"	"41 weeks"	"41"	29	3621.83
	"Albany County, NY"	"36001"	"2011"	"2011"	"February"	"2"	"36 weeks"	"36"	10	2659.00
	"Albany County, NY"	"36001"	"2011"	"2011"	"February"	"2"	"37 weeks"	"37"	24	3106.21
	"Albany County, NY"	"36001"	"2011"	"2011"	"February"	"2"	"38 weeks"	"38"	30	3144.10
	"Albany County, NY"	"36001"	"2011"	"2011"	"February"	"2"	"39 weeks"	"39"	92	3457.03
	"Albany County, NY"	"36001"	"2011"	"2011"	"February"	"2"	"40 weeks"	"40"	57	3505.00
	"Albany County, NY"	"36001"	"2011"	"2011"	"February"	"2"	"41 weeks"	"41"	22	3685.36
	"Albany County, NY"	"36001"	"2011"	"2011"	"March"	"3"	"36 weeks"	"36"	10	2573.10
	"Albany County, NY"	"36001"	"2011"	"2011"	"March"	"3"	"37 weeks"	"37"	10	3032.40
	"Albany County, NY"	"36001"	"2011"	"2011"	"March"	"3"	"38 weeks"	"38"	50	3310.38
	"Albany County, NY"	"36001"	"2011"	"2011"	"March"	"3"	"39 weeks"	"39"	87	3432.66
	"Albany County, NY"	"36001"	"2011"	"2011"	"March"	"3"	"40 weeks"	"40"	58	3591.62
	"Albany County, NY"	"36001"	"2011"	"2011"	"March"	"3"	"41 weeks"	"41"	14	3777.79
	"Albany County, NY"	"36001"	"2011"	"2011"	"April"	"4"	"37 weeks"	"37"	16	2834.75
	"Albany County, NY"	"36001"	"2011"	"2011"	"April"	"4"	"38 weeks"	"38"	34	3292.68
	"Albany County, NY"	"36001"	"2011"	"2011"	"April"	"4"	"39 weeks"	"39"	84	3514.05
	"Albany County, NY"	"36001"	"2011"	"2011"	"April"	"4"	"40 weeks"	"40"	59	3436.36
	"Albany County, NY"	"36001"	"2011"	"2011"	"April"	"4"	"41 weeks"	"41"	16	3722.69
	"Albany County, NY"	"36001"	"2011"	"2011"	"May"	"5"	"37 weeks"	"37"	10	2974.00
	"Albany County, NY"	"36001"	"2011"	"2011"	"May"	"5"	"38 weeks"	"38"	35	3256.63
	"Albany County, NY"	"36001"	"2011"	"2011"	"May"	"5"	"39 weeks"	"39"	96	3440.10
	"Albany County, NY"	"36001"	"2011"	"2011"	"May"	"5"	"40 weeks"	"40"	52	3609.96
	"Albany County, NY"	"36001"	"2011"	"2011"	"May"	"5"	"41 weeks"	"41"	27	3685.44
	"Albany County, NY"	"36001"	"2011"	"2011"	"June"	"6"	"36 weeks"	"36"	12	2564.67
	"Albany County, NY"	"36001"	"2011"	"2011"	"June"	"6"	"37 weeks"	"37"	21	2939.62
	"Albany County, NY"	"36001"	"2011"	"2011"	"June"	"6"	"38 weeks"	"38"	50	3262.48
	"Albany County, NY"	"36001"	"2011"	"2011"	"June"	"6"	"39 weeks"	"39"	81	3554.78
	"Albany County, NY"	"36001"	"2011"	"2011"	"June"	"6"	"40 weeks"	"40"	63	3623.51
	"Albany County, NY"	"36001"	"2011"	"2011"	"June"	"6"	"41 weeks"	"41"	25	3679.08
	"Albany County, NY"	"36001"	"2011"	"2011"	"July"	"7"	"36 weeks"	"36"	12	2720.58
	"Albany County, NY"	"36001"	"2011"	"2011"	"July"	"7"	"37 weeks"	"37"	26	2887.23
	"Albany County, NY"	"36001"	"2011"	"2011"	"July"	"7"	"38 weeks"	"38"	38	3257.58
	"Albany County, NY"	"36001"	"2011"	"2011"	"July"	"7"	"39 weeks"	"39"	83	3438.19
	"Albany County, NY"	"36001"	"2011"	"2011"	"July"	"7"	"40 weeks"	"40"	58	3451.83
	"Albany County, NY"	"36001"	"2011"	"2011"	"July"	"7"	"41 weeks"	"41"	35	3592.43
	"Albany County, NY"	"36001"	"2011"	"2011"	"August"	"8"	"37 weeks"	"37"	17	2795.76
	"Albany County, NY"	"36001"	"2011"	"2011"	"August"	"8"	"38 weeks"	"38"	26	3203.58
	"Albany County, NY"	"36001"	"2011"	"2011"	"August"	"8"	"39 weeks"	"39"	101	3513.76
	"Albany County, NY"	"36001"	"2011"	"2011"	"August"	"8"	"40 weeks"	"40"	62	3578.27
	"Albany County, NY"	"36001"	"2011"	"2011"	"August"	"8"	"41 weeks"	"41"	26	3572.73
	"Albany County, NY"	"36001"	"2011"	"2011"	"September"	"9"	"37 weeks"	"37"	12	3177.67
	"Albany County, NY"	"36001"	"2011"	"2011"	"September"	"9"	"38 weeks"	"38"	40	3259.65
	"Albany County, NY"	"36001"	"2011"	"2011"	"September"	"9"	"39 weeks"	"39"	88	3389.58
	"Albany County, NY"	"36001"	"2011"	"2011"	"September"	"9"	"40 weeks"	"40"	60	3500.92
	"Albany County, NY"	"36001"	"2011"	"2011"	"September"	"9"	"41 weeks"	"41"	29	3710.28
	"Albany County, NY"	"36001"	"2011"	"2011"	"October"	"10"	"37 weeks"	"37"	15	3013.27
	"Albany County, NY"	"36001"	"2011"	"2011"	"October"	"10"	"38 weeks"	"38"	35	3102.06
	"Albany County, NY"	"36001"	"2011"	"2011"	"October"	"10"	"39 weeks"	"39"	72	3504.99
	"Albany County, NY"	"36001"	"2011"	"2011"	"October"	"10"	"40 weeks"	"40"	63	3493.68
	"Albany County, NY"	"36001"	"2011"	"2011"	"October"	"10"	"41 weeks"	"41"	34	3638.62
	"Albany County, NY"	"36001"	"2011"	"2011"	"November"	"11"	"35 weeks"	"35"	10	2420.60
	"Albany County, NY"	"36001"	"2011"	"2011"	"November"	"11"	"37 weeks"	"37"	15	2864.27
	"Albany County, NY"	"36001"	"2011"	"2011"	"November"	"11"	"38 weeks"	"38"	32	3255.00
	"Albany County, NY"	"36001"	"2011"	"2011"	"November"	"11"	"39 weeks"	"39"	78	3424.59
	"Albany County, NY"	"36001"	"2011"	"2011"	"November"	"11"	"40 weeks"	"40"	72	3546.58
	"Albany County, NY"	"36001"	"2011"	"2011"	"November"	"11"	"41 weeks"	"41"	27	3639.93
	"Albany County, NY"	"36001"	"2011"	"2011"	"December"	"12"	"36 weeks"	"36"	12	3175.00
	"Albany County, NY"	"36001"	"2011"	"2011"	"December"	"12"	"37 weeks"	"37"	16	3111.19
	"Albany County, NY"	"36001"	"2011"	"2011"	"December"	"12"	"38 weeks"	"38"	46	3189.46
	"Albany County, NY"	"36001"	"2011"	"2011"	"December"	"12"	"39 weeks"	"39"	85	3423.91
	"Albany County, NY"	"36001"	"2011"	"2011"	"December"	"12"	"40 weeks"	"40"	57	3514.68
	"Albany County, NY"	"36001"	"2011"	"2011"	"December"	"12"	"41 weeks"	"41"	32	3667.88
	"Albany County, NY"	"36001"	"2012"	"2012"	"January"	"1"	"37 weeks"	"37"	12	3162.08
	"Albany County, NY"	"36001"	"2012"	"2012"	"January"	"1"	"38 weeks"	"38"	46	3223.13
	"Albany County, NY"	"36001"	"2012"	"2012"	"January"	"1"	"39 weeks"	"39"	91	3414.91
	"Albany County, NY"	"36001"	"2012"	"2012"	"January"	"1"	"40 weeks"	"40"	68	3483.21
	"Albany County, NY"	"36001"	"2012"	"2012"	"January"	"1"	"41 weeks"	"41"	25	3749.84
	"Albany County, NY"	"36001"	"2012"	"2012"	"February"	"2"	"37 weeks"	"37"	23	2985.43
	"Albany County, NY"	"36001"	"2012"	"2012"	"February"	"2"	"38 weeks"	"38"	37	3255.86
	"Albany County, NY"	"36001"	"2012"	"2012"	"February"	"2"	"39 weeks"	"39"	74	3457.15
	"Albany County, NY"	"36001"	"2012"	"2012"	"February"	"2"	"40 weeks"	"40"	56	3580.55
	"Albany County, NY"	"36001"	"2012"	"2012"	"February"	"2"	"41 weeks"	"41"	17	3505.59
	"Albany County, NY"	"36001"	"2012"	"2012"	"March"	"3"	"37 weeks"	"37"	16	3013.94
	"Albany County, NY"	"36001"	"2012"	"2012"	"March"	"3"	"38 weeks"	"38"	33	3256.06
	"Albany County, NY"	"36001"	"2012"	"2012"	"March"	"3"	"39 weeks"	"39"	84	3465.67
	"Albany County, NY"	"36001"	"2012"	"2012"	"March"	"3"	"40 weeks"	"40"	52	3489.33
	"Albany County, NY"	"36001"	"2012"	"2012"	"March"	"3"	"41 weeks"	"41"	23	3623.78
	"Albany County, NY"	"36001"	"2012"	"2012"	"April"	"4"	"37 weeks"	"37"	18	2972.06
	"Albany County, NY"	"36001"	"2012"	"2012"	"April"	"4"	"38 weeks"	"38"	39	3210.62
	"Albany County, NY"	"36001"	"2012"	"2012"	"April"	"4"	"39 weeks"	"39"	74	3477.47
	"Albany County, NY"	"36001"	"2012"	"2012"	"April"	"4"	"40 weeks"	"40"	60	3498.02
	"Albany County, NY"	"36001"	"2012"	"2012"	"April"	"4"	"41 weeks"	"41"	22	3680.73
	"Albany County, NY"	"36001"	"2012"	"2012"	"May"	"5"	"36 weeks"	"36"	13	2669.69
	"Albany County, NY"	"36001"	"2012"	"2012"	"May"	"5"	"37 weeks"	"37"	23	3187.61
	"Albany County, NY"	"36001"	"2012"	"2012"	"May"	"5"	"38 weeks"	"38"	34	3143.12
	"Albany County, NY"	"36001"	"2012"	"2012"	"May"	"5"	"39 weeks"	"39"	90	3487.54
	"Albany County, NY"	"36001"	"2012"	"2012"	"May"	"5"	"40 weeks"	"40"	63	3510.70
	"Albany County, NY"	"36001"	"2012"	"2012"	"May"	"5"	"41 weeks"	"41"	23	3544.13
	"Albany County, NY"	"36001"	"2012"	"2012"	"June"	"6"	"37 weeks"	"37"	19	3073.32
	"Albany County, NY"	"36001"	"2012"	"2012"	"June"	"6"	"38 weeks"	"38"	35	3320.77
	"Albany County, NY"	"36001"	"2012"	"2012"	"June"	"6"	"39 weeks"	"39"	82	3450.00
	"Albany County, NY"	"36001"	"2012"	"2012"	"June"	"6"	"40 weeks"	"40"	62	3512.00
	"Albany County, NY"	"36001"	"2012"	"2012"	"June"	"6"	"41 weeks"	"41"	19	3620.53
	"Albany County, NY"	"36001"	"2012"	"2012"	"July"	"7"	"37 weeks"	"37"	17	2986.82
	"Albany County, NY"	"36001"	"2012"	"2012"	"July"	"7"	"38 weeks"	"38"	31	3247.16
	"Albany County, NY"	"36001"	"2012"	"2012"	"July"	"7"	"39 weeks"	"39"	105	3427.53
	"Albany County, NY"	"36001"	"2012"	"2012"	"July"	"7"	"40 weeks"	"40"	60	3626.42
	"Albany County, NY"	"36001"	"2012"	"2012"	"July"	"7"	"41 weeks"	"41"	26	3624.92
	"Albany County, NY"	"36001"	"2012"	"2012"	"August"	"8"	"36 weeks"	"36"	11	2839.45
	"Albany County, NY"	"36001"	"2012"	"2012"	"August"	"8"	"37 weeks"	"37"	29	2973.34
	"Albany County, NY"	"36001"	"2012"	"2012"	"August"	"8"	"38 weeks"	"38"	51	3314.29
	"Albany County, NY"	"36001"	"2012"	"2012"	"August"	"8"	"39 weeks"	"39"	105	3390.49
	"Albany County, NY"	"36001"	"2012"	"2012"	"August"	"8"	"40 weeks"	"40"	63	3570.08
	"Albany County, NY"	"36001"	"2012"	"2012"	"August"	"8"	"41 weeks"	"41"	27	3562.56
	"Albany County, NY"	"36001"	"2012"	"2012"	"September"	"9"	"37 weeks"	"37"	16	2917.38
	"Albany County, NY"	"36001"	"2012"	"2012"	"September"	"9"	"38 weeks"	"38"	45	3030.56
	"Albany County, NY"	"36001"	"2012"	"2012"	"September"	"9"	"39 weeks"	"39"	86	3456.31
	"Albany County, NY"	"36001"	"2012"	"2012"	"September"	"9"	"40 weeks"	"40"	64	3578.50
	"Albany County, NY"	"36001"	"2012"	"2012"	"September"	"9"	"41 weeks"	"41"	29	3439.41
	"Albany County, NY"	"36001"	"2012"	"2012"	"October"	"10"	"37 weeks"	"37"	23	3142.09
	"Albany County, NY"	"36001"	"2012"	"2012"	"October"	"10"	"38 weeks"	"38"	42	3277.38
	"Albany County, NY"	"36001"	"2012"	"2012"	"October"	"10"	"39 weeks"	"39"	90	3458.22
	"Albany County, NY"	"36001"	"2012"	"2012"	"October"	"10"	"40 weeks"	"40"	63	3507.83
	"Albany County, NY"	"36001"	"2012"	"2012"	"October"	"10"	"41 weeks"	"41"	26	3713.65
	"Albany County, NY"	"36001"	"2012"	"2012"	"November"	"11"	"36 weeks"	"36"	10	2644.70
	"Albany County, NY"	"36001"	"2012"	"2012"	"November"	"11"	"37 weeks"	"37"	13	3054.46
	"Albany County, NY"	"36001"	"2012"	"2012"	"November"	"11"	"38 weeks"	"38"	39	3177.00
	"Albany County, NY"	"36001"	"2012"	"2012"	"November"	"11"	"39 weeks"	"39"	93	3382.77
	"Albany County, NY"	"36001"	"2012"	"2012"	"November"	"11"	"40 weeks"	"40"	60	3469.10
	"Albany County, NY"	"36001"	"2012"	"2012"	"November"	"11"	"41 weeks"	"41"	16	3650.69
	"Albany County, NY"	"36001"	"2012"	"2012"	"December"	"12"	"37 weeks"	"37"	10	2876.40
	"Albany County, NY"	"36001"	"2012"	"2012"	"December"	"12"	"38 weeks"	"38"	41	3184.80
	"Albany County, NY"	"36001"	"2012"	"2012"	"December"	"12"	"39 weeks"	"39"	87	3509.56
	"Albany County, NY"	"36001"	"2012"	"2012"	"December"	"12"	"40 weeks"	"40"	67	3569.55
	"Albany County, NY"	"36001"	"2012"	"2012"	"December"	"12"	"41 weeks"	"41"	19	3563.21
	"Albany County, NY"	"36001"	"2013"	"2013"	"January"	"1"	"37 weeks"	"37"	16	3047.00
	"Albany County, NY"	"36001"	"2013"	"2013"	"January"	"1"	"38 weeks"	"38"	41	3138.71
	"Albany County, NY"	"36001"	"2013"	"2013"	"January"	"1"	"39 weeks"	"39"	91	3428.11
	"Albany County, NY"	"36001"	"2013"	"2013"	"January"	"1"	"40 weeks"	"40"	54	3570.13
	"Albany County, NY"	"36001"	"2013"	"2013"	"January"	"1"	"41 weeks"	"41"	17	3547.35
	"Albany County, NY"	"36001"	"2013"	"2013"	"February"	"2"	"37 weeks"	"37"	22	3103.59
	"Albany County, NY"	"36001"	"2013"	"2013"	"February"	"2"	"38 weeks"	"38"	30	3268.57
	"Albany County, NY"	"36001"	"2013"	"2013"	"February"	"2"	"39 weeks"	"39"	79	3511.43
	"Albany County, NY"	"36001"	"2013"	"2013"	"February"	"2"	"40 weeks"	"40"	42	3495.55
	"Albany County, NY"	"36001"	"2013"	"2013"	"February"	"2"	"41 weeks"	"41"	25	3632.44
	"Albany County, NY"	"36001"	"2013"	"2013"	"March"	"3"	"36 weeks"	"36"	19	2740.53
	"Albany County, NY"	"36001"	"2013"	"2013"	"March"	"3"	"37 weeks"	"37"	15	3043.73
	"Albany County, NY"	"36001"	"2013"	"2013"	"March"	"3"	"38 weeks"	"38"	41	3062.41
	"Albany County, NY"	"36001"	"2013"	"2013"	"March"	"3"	"39 weeks"	"39"	85	3385.75
	"Albany County, NY"	"36001"	"2013"	"2013"	"March"	"3"	"40 weeks"	"40"	67	3467.87
	"Albany County, NY"	"36001"	"2013"	"2013"	"March"	"3"	"41 weeks"	"41"	20	3680.50
	"Albany County, NY"	"36001"	"2013"	"2013"	"April"	"4"	"37 weeks"	"37"	20	2895.45
	"Albany County, NY"	"36001"	"2013"	"2013"	"April"	"4"	"38 weeks"	"38"	30	3355.80
	"Albany County, NY"	"36001"	"2013"	"2013"	"April"	"4"	"39 weeks"	"39"	90	3431.17
	"Albany County, NY"	"36001"	"2013"	"2013"	"April"	"4"	"40 weeks"	"40"	59	3479.69
	"Albany County, NY"	"36001"	"2013"	"2013"	"April"	"4"	"41 weeks"	"41"	22	3685.91
	"Albany County, NY"	"36001"	"2013"	"2013"	"May"	"5"	"37 weeks"	"37"	22	2963.50
	"Albany County, NY"	"36001"	"2013"	"2013"	"May"	"5"	"38 weeks"	"38"	36	3151.08
	"Albany County, NY"	"36001"	"2013"	"2013"	"May"	"5"	"39 weeks"	"39"	86	3476.13
	"Albany County, NY"	"36001"	"2013"	"2013"	"May"	"5"	"40 weeks"	"40"	61	3547.70
	"Albany County, NY"	"36001"	"2013"	"2013"	"May"	"5"	"41 weeks"	"41"	32	3658.91
	"Albany County, NY"	"36001"	"2013"	"2013"	"June"	"6"	"37 weeks"	"37"	10	3099.00
	"Albany County, NY"	"36001"	"2013"	"2013"	"June"	"6"	"38 weeks"	"38"	35	3424.23
	"Albany County, NY"	"36001"	"2013"	"2013"	"June"	"6"	"39 weeks"	"39"	106	3419.95
	"Albany County, NY"	"36001"	"2013"	"2013"	"June"	"6"	"40 weeks"	"40"	57	3628.74
	"Albany County, NY"	"36001"	"2013"	"2013"	"June"	"6"	"41 weeks"	"41"	36	3673.00
	"Albany County, NY"	"36001"	"2013"	"2013"	"July"	"7"	"36 weeks"	"36"	12	2759.08
	"Albany County, NY"	"36001"	"2013"	"2013"	"July"	"7"	"37 weeks"	"37"	15	2905.20
	"Albany County, NY"	"36001"	"2013"	"2013"	"July"	"7"	"38 weeks"	"38"	38	3153.92
	"Albany County, NY"	"36001"	"2013"	"2013"	"July"	"7"	"39 weeks"	"39"	108	3422.04
	"Albany County, NY"	"36001"	"2013"	"2013"	"July"	"7"	"40 weeks"	"40"	63	3590.90
	"Albany County, NY"	"36001"	"2013"	"2013"	"July"	"7"	"41 weeks"	"41"	33	3764.91
	"Albany County, NY"	"36001"	"2013"	"2013"	"August"	"8"	"37 weeks"	"37"	18	3015.89
	"Albany County, NY"	"36001"	"2013"	"2013"	"August"	"8"	"38 weeks"	"38"	48	3245.23
	"Albany County, NY"	"36001"	"2013"	"2013"	"August"	"8"	"39 weeks"	"39"	90	3379.68
	"Albany County, NY"	"36001"	"2013"	"2013"	"August"	"8"	"40 weeks"	"40"	56	3505.14
	"Albany County, NY"	"36001"	"2013"	"2013"	"August"	"8"	"41 weeks"	"41"	21	3663.81
	"Albany County, NY"	"36001"	"2013"	"2013"	"September"	"9"	"37 weeks"	"37"	15	2903.87
	"Albany County, NY"	"36001"	"2013"	"2013"	"September"	"9"	"38 weeks"	"38"	42	3194.00
	"Albany County, NY"	"36001"	"2013"	"2013"	"September"	"9"	"39 weeks"	"39"	82	3411.40
	"Albany County, NY"	"36001"	"2013"	"2013"	"September"	"9"	"40 weeks"	"40"	62	3577.84
	"Albany County, NY"	"36001"	"2013"	"2013"	"September"	"9"	"41 weeks"	"41"	28	3613.74
	"Albany County, NY"	"36001"	"2013"	"2013"	"October"	"10"	"35 weeks"	"35"	12	2341.25
	"Albany County, NY"	"36001"	"2013"	"2013"	"October"	"10"	"37 weeks"	"37"	10	2939.10
	"Albany County, NY"	"36001"	"2013"	"2013"	"October"	"10"	"38 weeks"	"38"	37	3189.78
	"Albany County, NY"	"36001"	"2013"	"2013"	"October"	"10"	"39 weeks"	"39"	82	3399.66
	"Albany County, NY"	"36001"	"2013"	"2013"	"October"	"10"	"40 weeks"	"40"	68	3473.47
	"Albany County, NY"	"36001"	"2013"	"2013"	"October"	"10"	"41 weeks"	"41"	31	3589.19
	"Albany County, NY"	"36001"	"2013"	"2013"	"November"	"11"	"37 weeks"	"37"	20	3205.35
	"Albany County, NY"	"36001"	"2013"	"2013"	"November"	"11"	"38 weeks"	"38"	43	3278.93
	"Albany County, NY"	"36001"	"2013"	"2013"	"November"	"11"	"39 weeks"	"39"	86	3392.81
	"Albany County, NY"	"36001"	"2013"	"2013"	"November"	"11"	"40 weeks"	"40"	50	3647.24
	"Albany County, NY"	"36001"	"2013"	"2013"	"November"	"11"	"41 weeks"	"41"	26	3663.50
	"Albany County, NY"	"36001"	"2013"	"2013"	"December"	"12"	"37 weeks"	"37"	25	2699.68
	"Albany County, NY"	"36001"	"2013"	"2013"	"December"	"12"	"38 weeks"	"38"	36	3157.97
	"Albany County, NY"	"36001"	"2013"	"2013"	"December"	"12"	"39 weeks"	"39"	83	3481.12
	"Albany County, NY"	"36001"	"2013"	"2013"	"December"	"12"	"40 weeks"	"40"	60	3566.30
	"Albany County, NY"	"36001"	"2013"	"2013"	"December"	"12"	"41 weeks"	"41"	30	3753.60
	"Albany County, NY"	"36001"	"2014"	"2014"	"January"	"1"	"37 weeks"	"37"	18	2813.61
	"Albany County, NY"	"36001"	"2014"	"2014"	"January"	"1"	"38 weeks"	"38"	49	3186.80
	"Albany County, NY"	"36001"	"2014"	"2014"	"January"	"1"	"39 weeks"	"39"	91	3396.99
	"Albany County, NY"	"36001"	"2014"	"2014"	"January"	"1"	"40 weeks"	"40"	65	3533.52
	"Albany County, NY"	"36001"	"2014"	"2014"	"January"	"1"	"41 weeks"	"41"	28	3622.21
	"Albany County, NY"	"36001"	"2014"	"2014"	"February"	"2"	"37 weeks"	"37"	22	2919.00
	"Albany County, NY"	"36001"	"2014"	"2014"	"February"	"2"	"38 weeks"	"38"	31	3181.58
	"Albany County, NY"	"36001"	"2014"	"2014"	"February"	"2"	"39 weeks"	"39"	76	3455.34
	"Albany County, NY"	"36001"	"2014"	"2014"	"February"	"2"	"40 weeks"	"40"	57	3573.40
	"Albany County, NY"	"36001"	"2014"	"2014"	"February"	"2"	"41 weeks"	"41"	23	3653.70
	"Albany County, NY"	"36001"	"2014"	"2014"	"March"	"3"	"37 weeks"	"37"	27	2758.74
	"Albany County, NY"	"36001"	"2014"	"2014"	"March"	"3"	"38 weeks"	"38"	55	3278.53
	"Albany County, NY"	"36001"	"2014"	"2014"	"March"	"3"	"39 weeks"	"39"	90	3324.54
	"Albany County, NY"	"36001"	"2014"	"2014"	"March"	"3"	"40 weeks"	"40"	59	3580.97
	"Albany County, NY"	"36001"	"2014"	"2014"	"March"	"3"	"41 weeks"	"41"	26	3681.31
	"Albany County, NY"	"36001"	"2014"	"2014"	"April"	"4"	"37 weeks"	"37"	28	2964.50
	"Albany County, NY"	"36001"	"2014"	"2014"	"April"	"4"	"38 weeks"	"38"	42	3234.81
	"Albany County, NY"	"36001"	"2014"	"2014"	"April"	"4"	"39 weeks"	"39"	65	3488.12
	"Albany County, NY"	"36001"	"2014"	"2014"	"April"	"4"	"40 weeks"	"40"	47	3611.66
	"Albany County, NY"	"36001"	"2014"	"2014"	"April"	"4"	"41 weeks"	"41"	20	3733.65
	"Albany County, NY"	"36001"	"2014"	"2014"	"May"	"5"	"37 weeks"	"37"	24	2877.04
	"Albany County, NY"	"36001"	"2014"	"2014"	"May"	"5"	"38 weeks"	"38"	34	3221.38
	"Albany County, NY"	"36001"	"2014"	"2014"	"May"	"5"	"39 weeks"	"39"	89	3441.26
	"Albany County, NY"	"36001"	"2014"	"2014"	"May"	"5"	"40 weeks"	"40"	72	3554.49
	"Albany County, NY"	"36001"	"2014"	"2014"	"May"	"5"	"41 weeks"	"41"	24	3868.79
	"Albany County, NY"	"36001"	"2014"	"2014"	"June"	"6"	"37 weeks"	"37"	18	2921.44
	"Albany County, NY"	"36001"	"2014"	"2014"	"June"	"6"	"38 weeks"	"38"	36	3167.89
	"Albany County, NY"	"36001"	"2014"	"2014"	"June"	"6"	"39 weeks"	"39"	94	3379.66
	"Albany County, NY"	"36001"	"2014"	"2014"	"June"	"6"	"40 weeks"	"40"	60	3455.80
	"Albany County, NY"	"36001"	"2014"	"2014"	"June"	"6"	"41 weeks"	"41"	25	3561.88
	"Albany County, NY"	"36001"	"2014"	"2014"	"July"	"7"	"37 weeks"	"37"	24	3055.92
	"Albany County, NY"	"36001"	"2014"	"2014"	"July"	"7"	"38 weeks"	"38"	40	3234.97
	"Albany County, NY"	"36001"	"2014"	"2014"	"July"	"7"	"39 weeks"	"39"	83	3493.58
	"Albany County, NY"	"36001"	"2014"	"2014"	"July"	"7"	"40 weeks"	"40"	70	3586.77
	"Albany County, NY"	"36001"	"2014"	"2014"	"July"	"7"	"41 weeks"	"41"	38	3645.32
	"Albany County, NY"	"36001"	"2014"	"2014"	"August"	"8"	"37 weeks"	"37"	11	3172.09
	"Albany County, NY"	"36001"	"2014"	"2014"	"August"	"8"	"38 weeks"	"38"	30	3244.40
	"Albany County, NY"	"36001"	"2014"	"2014"	"August"	"8"	"39 weeks"	"39"	100	3430.89
	"Albany County, NY"	"36001"	"2014"	"2014"	"August"	"8"	"40 weeks"	"40"	74	3510.39
	"Albany County, NY"	"36001"	"2014"	"2014"	"August"	"8"	"41 weeks"	"41"	26	3628.77
	"Albany County, NY"	"36001"	"2014"	"2014"	"September"	"9"	"37 weeks"	"37"	12	3126.67
	"Albany County, NY"	"36001"	"2014"	"2014"	"September"	"9"	"38 weeks"	"38"	34	3277.41
	"Albany County, NY"	"36001"	"2014"	"2014"	"September"	"9"	"39 weeks"	"39"	92	3501.59
	"Albany County, NY"	"36001"	"2014"	"2014"	"September"	"9"	"40 weeks"	"40"	68	3462.50
	"Albany County, NY"	"36001"	"2014"	"2014"	"September"	"9"	"41 weeks"	"41"	39	3709.95
	"Albany County, NY"	"36001"	"2014"	"2014"	"October"	"10"	"37 weeks"	"37"	18	3116.00
	"Albany County, NY"	"36001"	"2014"	"2014"	"October"	"10"	"38 weeks"	"38"	42	3200.95
	"Albany County, NY"	"36001"	"2014"	"2014"	"October"	"10"	"39 weeks"	"39"	91	3461.71
	"Albany County, NY"	"36001"	"2014"	"2014"	"October"	"10"	"40 weeks"	"40"	47	3452.19
	"Albany County, NY"	"36001"	"2014"	"2014"	"October"	"10"	"41 weeks"	"41"	31	3662.71
	"Albany County, NY"	"36001"	"2014"	"2014"	"November"	"11"	"37 weeks"	"37"	26	2874.00
	"Albany County, NY"	"36001"	"2014"	"2014"	"November"	"11"	"38 weeks"	"38"	36	3261.69
	"Albany County, NY"	"36001"	"2014"	"2014"	"November"	"11"	"39 weeks"	"39"	95	3435.34
	"Albany County, NY"	"36001"	"2014"	"2014"	"November"	"11"	"40 weeks"	"40"	56	3596.80
	"Albany County, NY"	"36001"	"2014"	"2014"	"November"	"11"	"41 weeks"	"41"	25	3520.20
	"Albany County, NY"	"36001"	"2014"	"2014"	"December"	"12"	"36 weeks"	"36"	12	2610.75
	"Albany County, NY"	"36001"	"2014"	"2014"	"December"	"12"	"37 weeks"	"37"	20	2858.50
	"Albany County, NY"	"36001"	"2014"	"2014"	"December"	"12"	"38 weeks"	"38"	29	3282.28
	"Albany County, NY"	"36001"	"2014"	"2014"	"December"	"12"	"39 weeks"	"39"	89	3415.69
	"Albany County, NY"	"36001"	"2014"	"2014"	"December"	"12"	"40 weeks"	"40"	64	3611.17
	"Albany County, NY"	"36001"	"2014"	"2014"	"December"	"12"	"41 weeks"	"41"	22	3635.05
	"Albany County, NY"	"36001"	"2015"	"2015"	"January"	"1"	"36 weeks"	"36"	11	2494.91
	"Albany County, NY"	"36001"	"2015"	"2015"	"January"	"1"	"37 weeks"	"37"	12	2909.25
	"Albany County, NY"	"36001"	"2015"	"2015"	"January"	"1"	"38 weeks"	"38"	36	3203.28
	"Albany County, NY"	"36001"	"2015"	"2015"	"January"	"1"	"39 weeks"	"39"	91	3405.35
	"Albany County, NY"	"36001"	"2015"	"2015"	"January"	"1"	"40 weeks"	"40"	71	3598.54
	"Albany County, NY"	"36001"	"2015"	"2015"	"January"	"1"	"41 weeks"	"41"	30	3603.13
	"Albany County, NY"	"36001"	"2015"	"2015"	"February"	"2"	"36 weeks"	"36"	12	2792.08
	"Albany County, NY"	"36001"	"2015"	"2015"	"February"	"2"	"37 weeks"	"37"	15	3045.53
	"Albany County, NY"	"36001"	"2015"	"2015"	"February"	"2"	"38 weeks"	"38"	29	3285.34
